timestamp,longitude,latitude,phone_brand_en,gender,age_segment,location,height,spread,DBH,lean,District,Owner,ConstructionYear,Degree,Treetype,TreeID,SlopeID,FailType
2/11/2020,842581,814062,Celtis sinensis-朴樹,Poor,Poor,Chai Wan Park,4,1,100,10,E,LCSD,Pre 1977,60,Dead,TS002,SA1465,0
2/11/2020,843970,813137,Ficus hispida-對葉榕,Fair,Fair,Leaping Dragon Paradise,6,5,200,0,E,HAD,Pre 1977,-,Dead,TS025,SA1483,0
2/11/2020,843944,813171,Mallotus paniculatus-白楸,Poor,Poor,Leaping Dragon Paradise,5,3,120,0,E,HAD,Pre 1977,-,Dead,TS021,SA1483,0
2/11/2020,830742.2328,815376.4886,Dead tree-死樹,Poor,Poor,Mount Davis Temporary Sitting Out Area,6,3,155,0,WS&L,LCSD,Pre 1977,21,Dead,TS076,SA1540,0
2/11/2020,842418.7622,814387.4784,Dead tree-死樹,Poor,Poor,Meng Tak Catholic School,6,3,130,0,E,EB,Post 1977,30,Dead,TS030,SA4710,0
2/11/2020,843951.3416,813168.4663,Dead tree-死樹,Poor,Poor,Leaping Dragon Paradise,5,2,120,10,E,HAD,Pre 1977,-,Dead,TS019,SA1483,0
2/11/2020,830390.5386,815439.2945,Dead tree-死樹,Poor,Poor,Sitting Out Area at Mount Davis Path,7,6,160,0,WS&L,LCSD,Pre 1977,65,Dead,TS015,SA1580,0
2/11/2020,830388.4517,815413.6662,Dead tree-死樹,Poor,Poor,Sitting Out Area at Mount Davis Path,6,4,180,15,WS&L,LCSD,Pre 1977,65,Dead,TS009,SA1580,0
2/11/2020,830767.1698,815364.45,Dead tree-死樹,Poor,Poor,Mount Davis Temporary Sitting Out Area,8,7,275,10,WS&L,LCSD,Pre 1977,21,Dead,TS040,SA1540,0
2/11/2020,834614.8664,815377.2387,Mallotus paniculatus-白楸,Poor,Poor,Hong Kong Park,7,5,127,40,"CP,ML&Wch",LCSD,Post 1977,30,Dead,TS067,SA1948,0
2/11/2020,843978.5276,813157.8168,Dead tree-死樹,Poor,Poor,Leaping Dragon Paradise,5,4,140,60,E,HAD,Pre 1977,-,Dead,TS008,SA1483,0
2/11/2020,830746.7968,815374.5704,Celtis sinensis-朴樹,Poor,Poor,Mount Davis Temporary Sitting Out Area,7,5,150,10,WS&L,LCSD,Pre 1977,21,Dead,TS072,SA1540,0
2/11/2020,834617.4461,815359.6438,Cedrus deodara-雪松,Fair,Poor,Hong Kong Park,8,3,195,0,"CP,ML&Wch",LCSD,Post 1977,30,Dead,TS006,SA1948,0
2/11/2020,834631.9321,815367.2506,Schefflera heptaphylla-鵝掌柴(鴨腳木),Poor,Poor,Hong Kong Park,7,4,140,10,"CP,ML&Wch",LCSD,Post 1977,30,Dead,TS014,SA1948,0
2/11/2020,830377.283,815425.6783,Ficus hispida-對葉榕,Poor,Poor,Sitting Out Area at Mount Davis Path,4,4,160,0,WS&L,LCSD,Pre 1977,65,Dead,TS004,SA1580,0
3/11/2020,837553.5598,814636.3484,Murraya paniculata-九里香,Poor,Poor,Caroline Cemetery,6,5,110,5,"CP,ML&Wch",FEHD,Pre 1977,20,Failure,TS125,SA5509,0
3/11/2020,837481.173,814647.2347,Sterculia lanceolata-假蘋婆,Fair,Fair,Caroline Cemetery,7,3,130,0,"CP,ML&Wch",FEHD,Pre 1977,40,Failure,TS013,SA2111,1
3/11/2020,837482.7605,814613.5665,Mallotus paniculatus-白楸,Poor,Fair,Caroline Cemetery,3,6,170,10,"CP,ML&Wch",FEHD,Pre 1977,40,Failure,TS024,SA2111,1
3/11/2020,837576.8398,814545.072,Mallotus paniculatus-白楸,Poor,Poor,Caroline Cemetery,5,5,153,10,"CP,ML&Wch",FEHD,Pre 1977,20,Failure,TS045,SA5509,1
3/11/2020,837553.4272,814601.4232,Celtis sinensis-朴樹,Poor,Poor,Caroline Cemetery,7,6,180,0,"CP,ML&Wch",FEHD,Pre 1977,20,Failure,TS085,SA5509,1
3/11/2020,837554.6161,814645.8739,Sterculia lanceolata-假蘋婆,Poor,Poor,Caroline Cemetery,10,8,155,0,"CP,ML&Wch",FEHD,Pre 1977,20,Failure,TS129,SA5509,1
3/11/2020,837415.888,814555.827,Ficus microcarpa-細葉榕,Poor,Poor,Caroline Cemetery,8,3,238,0,#N/A,#N/A,Pre 1977,-,Failure,TS011,SA2252,3
3/11/2020,837408.678,814560.9203,Bauhinia variegata-宮粉羊蹄甲,Poor,Poor,Caroline Cemetery,3,4,182,30,#N/A,#N/A,Pre 1977,-,Failure,TS028,SA2252,1
3/11/2020,837419.1953,814568.5965,Dead tree-死樹,Poor,Poor,Caroline Cemetery,9,5,200,0,#N/A,#N/A,Pre 1977,-,Dead,TS006,SA2252,0
3/11/2020,837420.915,814554.6364,Dead tree-死樹,Poor,Poor,Caroline Cemetery,5,3,110,0,#N/A,#N/A,Pre 1977,-,Dead,TS090,SA2252,0
3/11/2020,837582.3977,814514.505,Dead tree-死樹,Poor,Poor,Caroline Cemetery,3,3,170,0,"CP,ML&Wch",FEHD,Pre 1977,20,Dead,TS014,SA5509,0
3/11/2020,837583.8529,814524.6253,Dead tree-死樹,Poor,Poor,Caroline Cemetery,2,4,120,40,"CP,ML&Wch",FEHD,Pre 1977,20,Dead,TS024,SA5509,0
3/11/2020,837414.1682,814575.9387,Dead tree-死樹,Poor,Poor,Caroline Cemetery,10,3,156,0,#N/A,#N/A,Pre 1977,-,Dead,TS025,SA2252,0
3/11/2020,837412.6468,814577.7908,Celtis sinensis-朴樹,Poor,Poor,Caroline Cemetery,12,6,260,10,#N/A,#N/A,Pre 1977,-,Dead,TS026,SA2252,0
6/11/2020,830187.252,815460.5403,Macaranga tanarius var. tomentosa-血桐,Poor,Poor,Chee Sing Kok Social Centre,7,6,190,40,WS&L,GPA,Pre 1977,55,Failure,TS009,SA1547,0
8/11/2020,832845.7692,815035.0637,Cycas media R. Br.-澳洲蘇鐵,Poor,Poor,Victoria Peak Garden,2,0,262,0,"CP,ML&Wch",LCSD,Pre 1977,35,Failure,TS003,SA1613,0
8/11/2020,832848.0187,815044.8533,Machilus chekiangensis-浙江潤楠,Fair,Poor,Victoria Peak Garden,8,6,230,0,"CP,ML&Wch",LCSD,Pre 1977,35,Failure,TS025,SA1613,0
9/11/2020,838811.154,813232.6676,Ternstroemia gymnanthera-厚皮香,Poor,Poor,AFCD Tai Tam Management Centre,3,1,150,0,WS&L,AFCD,Pre 1977,65,Failure,TS006,SA9010,0
9/11/2020,838809.6988,813221.8197,Archidendron lucidum-亮葉猴耳環,Poor,Poor,AFCD Tai Tam Management Centre,4,1,110,0,WS&L,AFCD,Pre 1977,65,Failure,TS018,SA9010,0
9/11/2020,838808.9712,813224.3332,Acronychia pedunculata-山油柑,Poor,Poor,AFCD Tai Tam Management Centre,7,3,150,15,WS&L,AFCD,Pre 1977,65,Failure,TS017,SA9010,0
9/11/2020,838808.1113,813219.3723,Ternstroemia gymnanthera-厚皮香,Fair,Fair,AFCD Tai Tam Management Centre,7,2,110,0,WS&L,AFCD,Pre 1977,65,Failure,TS020,SA9010,0
9/11/2020,838810.5587,813216.2634,Acronychia pedunculata-山油柑,Poor,Fair,AFCD Tai Tam Management Centre,6,4,160,35,WS&L,AFCD,Pre 1977,65,Failure,TS021,SA9010,0
9/11/2020,838814.2629,813205.8123,Machilus breviflora-短序潤楠,Fair,Fair,AFCD Tai Tam Management Centre,7,3,195,0,WS&L,AFCD,Pre 1977,65,Failure,TS031,SA9010,0
9/11/2020,838807.4499,813231.8077,Dead tree-死樹,Poor,Poor,AFCD Tai Tam Management Centre,8,3,160,0,WS&L,AFCD,Pre 1977,65,Dead,TS008,SA9010,0
9/11/2020,838808.1113,813228.4343,Dead tree-死樹,Poor,Poor,AFCD Tai Tam Management Centre,8,3,145,0,WS&L,AFCD,Pre 1977,65,Dead,TS013,SA9010,0
9/11/2020,838809.4342,813217.6525,Eucalyptus robusta-大葉桉,Poor,Poor,AFCD Tai Tam Management Centre,7,2,160,0,WS&L,AFCD,Pre 1977,65,Dead,TS019,SA9010,0
2/12/2020,837934.6588,815605.654,Ligustrum sinense-山指甲,Poor,Fair,Lin Fa Kung Garden,6,4,110,15,"CP,ML&Wch","LCSD,HAD",Pre 1977,-,Failure,TS015,SA5001,2
2/12/2020,834475.5748,815340.125,Spathodea campanulata-火焰樹(火焰木),Poor,Fair,Hong Kong Park,11,5,315,15,"CP,ML&Wch",LCSD,Pre 1977,30,Failure,TS015,SA1813,0
2/12/2020,837930.8884,815605.3894,Ligustrum sinense-山指甲,Poor,Fair,Lin Fa Kung Garden,3,3,115,20,"CP,ML&Wch","LCSD,HAD",Pre 1977,-,Failure,TS014,SA5001,0
2/12/2020,837946.9619,815600.2962,Macaranga tanarius var. tomentosa-血桐,Poor,Poor,Lin Fa Kung Garden,7,4,332,25,"CP,ML&Wch","LCSD,HAD",Pre 1977,-,Failure,TS022,SA5001,0
2/12/2020,837925.7952,815593.3509,Ligustrum sinense-山指甲,Poor,Poor,Lin Fa Kung Garden,5,4,125,35,"CP,ML&Wch","LCSD,HAD",Pre 1977,-,Failure,TS010,SA5001,3
2/12/2020,837965,815607,Dead tree-死樹,,,Lin Fa Kung Garden,NaN,NaN,NaN,0,"CP,ML&Wch","LCSD,HAD",Pre 1977,-,Dead,TS030,SA5001,0
2/12/2020,837962,815612,Dead tree-死樹,,,Lin Fa Kung Garden,NaN,NaN,NaN,5,"CP,ML&Wch","LCSD,HAD",Pre 1977,-,Dead,TS025,SA5001,0
2/12/2020,837940.5254,815616.8811,Dead tree-死樹,Poor,Poor,Lin Fa Kung Garden,5,5,109,0,"CP,ML&Wch",LCSD,Post 1977,40,Dead,TS008,SA1057,0
2/12/2020,834488.9023,815308.9717,Magnolia x soulangeana-二喬木蘭,Poor,Fair,Hong Kong Park,4,3,100,0,"CP,ML&Wch",LCSD,Pre 1977,30,Dead,TS036,SA1813,0
5/12/2020,833997.0627,812370.9407,Celtis sinensis-朴樹,Fair,Fair,Island Road Government Primary School,11,8,540,0,WS&L,EB,Pre 1977,42,Failure,TS001,SA2178,0
5/12/2020,834084.7061,812353.412,Carica papaya-番木瓜,Poor,Poor,Island Road Government Primary School,8,2,140,0,WS&L,EB,Pre 1977,42,Failure,TS015,SA2178,3
5/12/2020,834065.3253,812358.0422,Sterculia lanceolata-假蘋婆,Poor,Fair,Island Road Government Primary School,5,7,280,30,WS&L,EB,Pre 1977,42,Failure,TS008,SA2178,3
1/13/2020,842449,815717,Macaranga tanarius var. tomentosa-血桐,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),7,7,210,0,E,LCSD,Post 1977,20,Failure,TS016,SA1243,0
1/13/2020,842447,815715,Acacia confusa-臺灣相思,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),8,8,250,90,E,LCSD,Post 1977,20,Failure,TS018,SA1243,0
1/13/2020,842399,815668,Casuarina equisetifolia-木麻黃,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),7,7,95,50,E,LCSD,Post 1977,20,Failure,TS055,SA1243,0
1/13/2020,842398,815669,Casuarina equisetifolia-木麻黃,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),8,8,280,35,E,LCSD,Post 1977,20,Failure,TS056,SA1243,0
1/13/2020,842444,815712,Acacia confusa-臺灣相思,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),4,4,150,60,E,LCSD,Post 1977,20,Failure,TS026,SA1243,0
1/13/2020,842411,815677,Casuarina equisetifolia-木麻黃,Poor,Fair,Hong Kong Museum Of Coastal Defence (Skw),7,7,190,45,E,LCSD,Post 1977,20,Failure,TS052,SA1243,0
1/13/2020,842447.1911,815710.1382,Bridelia tomentosa-土蜜樹,Poor,Fair,Hong Kong Museum Of Coastal Defence (Skw),7,4,138,0,E,LCSD,Post 1977,20,Failure,TS020,SA1243,0
1/13/2020,842443.2885,815702.0684,Acacia confusa-臺灣相思,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),10,5,300,20,E,LCSD,Post 1977,20,Failure,TS025,SA1243,0
1/13/2020,842444.327,815703.4543,Acacia confusa-臺灣相思,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),13,10,415,0,E,LCSD,Post 1977,20,Failure,TS028,SA1243,0
1/13/2020,842431.1177,815693.0725,Macaranga tanarius var. tomentosa-血桐,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),8,7,125,0,E,LCSD,Post 1977,20,Failure,TS034,SA1243,0
1/13/2020,842415.5734,815690.2282,Acacia confusa-臺灣相思,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),14,5,292,20,E,LCSD,Post 1977,20,Failure,TS039,SA1243,0
1/13/2020,842420.6666,815685.2012,Ficus hispida-對葉榕,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),5,5,120,0,E,LCSD,Post 1977,20,Failure,TS041,SA1243,0
1/13/2020,842421.3281,815677.859,Macaranga tanarius var. tomentosa-血桐,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),9,6,248,0,E,LCSD,Post 1977,20,Failure,TS042,SA1243,0
1/13/2020,842417.3593,815681.8277,Ficus hispida-對葉榕,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),6,3,168,0,E,LCSD,Post 1977,20,Failure,TS043,SA1243,0
1/13/2020,842414.3827,815681.7616,Ficus hispida-對葉榕,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),6,6,123,0,E,LCSD,Post 1977,20,Failure,TS044,SA1243,0
1/13/2020,842398.1141,815679.5126,Acacia confusa-臺灣相思,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),7,4,110,10,E,LCSD,Post 1977,20,Failure,TS060,SA1243,0
1/13/2020,842418.9671,815642.1534,Acacia confusa-臺灣相思,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),7,7,150,45,E,LCSD,Pre 1977,30,Failure,TS023,SA1238,0
1/13/2020,842429.4711,815626.9266,Mallotus paniculatus-白楸,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),3,1,175,0,E,LCSD,Pre 1977,30,Failure,TS050,SA1238,0
1/13/2020,842422.1421,815641.9549,Casuarina equisetifolia-木麻黃,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),11,6,295,90,E,LCSD,Pre 1977,30,Failure,TS021,SA1238,0
1/13/2020,842421.2822,815640.632,Acacia confusa-臺灣相思,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),10,7,388,90,E,LCSD,Pre 1977,30,Failure,TS024,SA1238,0
1/13/2020,842435,815615,Choerospondias axillaris-南酸棗,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),5,4,130,10,E,LCSD,Pre 1977,30,Dead,TS001,SA1238,0
1/13/2020,842430.6083,815629.3855,Dead tree-死樹,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),9,7,138,10,E,LCSD,Pre 1977,30,Dead,TS040,SA1238,0
1/13/2020,842427.8302,815621.3156,Dead tree-死樹,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),6,4,128,0,E,LCSD,Pre 1977,30,Dead,TS044,SA1238,0
1/13/2020,842444.413,815712.321,Acacia confusa-臺灣相思,Fair,Poor,Hong Kong Museum Of Coastal Defence (Skw),6,4,110,35,E,LCSD,Post 1977,20,Dead,TS019,SA1243,0
1/13/2020,842438.5922,815694.9908,Acacia confusa-臺灣相思,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),8,6,180,15,E,LCSD,Post 1977,20,Dead,TS032,SA1243,0
1/13/2020,842418.6161,815692.0803,Albizia lebbeck-大葉合歡,Fair,Fair,Hong Kong Museum Of Coastal Defence (Skw),6,4,109,0,E,LCSD,Post 1977,20,Dead,TS038,SA1243,0
1/13/2020,842401.4876,815678.5204,Acacia confusa-臺灣相思,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),7,3,115,10,E,LCSD,Post 1977,20,Dead,TS059,SA1243,0
1/13/2020,842394.1434,815673.6901,Acacia confusa-臺灣相思,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),8,3,100,5,E,LCSD,Post 1977,20,Dead,TS067,SA1243,0
1/13/2020,842423.1343,815640.8966,Acacia confusa-臺灣相思,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),10,5,195,30,E,LCSD,Pre 1977,30,Dead,TS025,SA1238,0
1/13/2020,842446.4635,815708.22,Acacia confusa-臺灣相思,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),7,7,162,45,E,LCSD,Post 1977,20,Dead,TS021,SA1243,0
1/13/2020,842439.7828,815706.3679,Dead tree-死樹,Poor,Poor,Hong Kong Museum Of Coastal Defence (Skw),10,3,110,30,E,LCSD,Post 1977,20,Dead,TS029,SA1243,0
1/14/2020,837961.4741,814557.824,Casuarina equisetifolia-木麻黃,Fair,Poor,Perkins Road Sitting Out Area,15,5,475,10,"CP,ML&Wch",LCSD,Post 1977,25,Failure,TS002,SA1341,0
1/14/2020,832084.1079,813667.7231,Ficus variegata-青果榕,Poor,Poor,Pokfulam Transit Nursery,8,4,340,5,WS&L,LCSD,Pre 1977,35,Failure,TS004,SA2080,0
1/14/2020,832088,813653,Broussonetia papyrifera-構樹,Poor,Poor,Pokfulam Transit Nursery,6,3,110,30,WS&L,LCSD,Pre 1977,35,Failure,TS021,SA2080,0
1/14/2020,837958.6298,814561.3298,Casuarina equisetifolia-木麻黃,Poor,Fair,Perkins Road Sitting Out Area,16,7,900,10,"CP,ML&Wch",LCSD,Post 1977,25,Failure,TS001,SA1341,2
1/14/2020,832083,813651,Morus alba-桑,Poor,Poor,Pokfulam Transit Nursery,4,2,100,10,WS&L,LCSD,Pre 1977,35,Failure,TS023,SA2080,1
1/14/2020,832075,813670,Dead tree-死樹,Poor,Poor,Pokfulam Transit Nursery,6,5,250,20,WS&L,LCSD,Pre 1977,35,Dead,TS006,SA2080,0
1/14/2020,832066.5131,813688.9527,Dead tree-死樹,Poor,Poor,Pokfulam Transit Nursery,4,10,235,20,WS&L,LCSD,Pre 1977,35,Dead,TS002,SA2080,0
1/14/2020,832064.4625,813685.4503,Macaranga tanarius var. tomentosa-血桐,Fair,Poor,Pokfulam Transit Nursery,6,11,410,20,WS&L,LCSD,Pre 1977,35,Dead,TS003,SA2080,0
1/14/2020,832084.9016,813663.8205,Citrus maxima-柚,Fair,Poor,Pokfulam Transit Nursery,8,4,320,0,WS&L,LCSD,Pre 1977,35,Dead,TS007,SA2080,0
1/14/2020,832087,813639,Broussonetia papyrifera-構樹,Fair,Fair,Pokfulam Transit Nursery,7,4,190,0,WS&L,LCSD,Pre 1977,35,Dead,TS013,SA2080,0
1/14/2020,832088,813652,Broussonetia papyrifera-構樹,Fair,Fair,Pokfulam Transit Nursery,7,4,110,0,WS&L,LCSD,Pre 1977,35,Dead,TS014,SA2080,0
1/14/2020,832087,813648,Broussonetia papyrifera-構樹,Fair,Fair,Pokfulam Transit Nursery,6,4,170,10,WS&L,LCSD,Pre 1977,35,Dead,TS015,SA2080,0
1/14/2020,832090,813647,Broussonetia papyrifera-構樹,Fair,Fair,Pokfulam Transit Nursery,7,3,105,10,WS&L,LCSD,Pre 1977,35,Dead,TS018,SA2080,0
1/14/2020,832084,813653,Morus alba-桑,Fair,Poor,Pokfulam Transit Nursery,6,4,135,10,WS&L,LCSD,Pre 1977,35,Dead,TS022,SA2080,0
1/16/2020,840173,808308,Dimocarpus longan-龍眼,Poor,Poor,St. Stephen's Beach,7,5,230,15,WS&L,LCSD,Pre 1977,40,Failure,TS033,SA2690,0
1/16/2020,837987.9895,816326.2389,Macaranga tanarius var. tomentosa-血桐,Poor,Fair,Belilios Public School,4,3,105,0,E,EB,Pre 1977,45,Failure,TS030,SA1077,3
1/16/2020,837989.868,816334.1897,Macaranga tanarius var. tomentosa-血桐,Poor,Fair,Belilios Public School,5,4,100,20,E,EB,Pre 1977,45,Failure,TS032,SA1077,3
1/16/2020,840154.7742,808347.2257,Celtis timorensis-假玉桂,Poor,Fair,St. Stephen's Beach,7,6,290,25,WS&L,LCSD,Post 1977,40,Failure,TS004,SA2658,0
1/16/2020,837581.8071,815473.7333,Aleurites moluccana-石栗,Fair,Fair,Hotung Secondary School,15,8,630,0,"CP,ML&Wch",EB,Pre 1977,60,Failure,TS004,SA1009,0
1/16/2020,837580.8149,815475.0563,Aleurites moluccana-石栗,Poor,Poor,Hotung Secondary School,10,6,230,20,"CP,ML&Wch",EB,Pre 1977,60,Failure,TS001,SA1009,0
1/16/2020,837997.4483,816335.6978,Dead tree-死樹,Poor,Poor,Belilios Public School,4,6,145,10,E,EB,Pre 1977,45,Dead,TS007,SA1077,0
1/16/2020,837992.9504,816340.0634,Dead tree-死樹,Poor,Poor,Belilios Public School,7,5,125,0,E,EB,Pre 1977,45,Dead,TS004,SA1077,0
1/16/2020,837990.1723,816325.9082,Dead tree-死樹,Poor,Poor,Belilios Public School,5,5,125,10,E,EB,Pre 1977,45,Dead,TS029,SA1077,0
1/16/2020,840165.965,808327.4442,Dead tree-死樹,Poor,Poor,St. Stephen's Beach,8,6,160,20,WS&L,LCSD,Pre 1977,40,Dead,TS006,SA2690,0
1/16/2020,837981.441,816335.2348,Ficus hispida-對葉榕,Poor,Poor,Belilios Public School,6,8,130,0,E,EB,Pre 1977,45,Dead,TS003,SA1077,0
1/17/2020,840169,808100,Macaranga tanarius var. tomentosa-血桐,Poor,Poor,St. Stephen's Beach Water Sports Centre,6,2,110,80,WS&L,LCSD,Post 1977,50,Failure,TS035,SA2624,0
1/17/2020,840165.7276,808087.5616,Macaranga tanarius var. tomentosa-血桐,Poor,Poor,St. Stephen's Beach Water Sports Centre,6,6,220,20,WS&L,LCSD,Post 1977,50,Failure,TS021,SA2624,0
1/17/2020,840224.4325,808231.8439,Ficus microcarpa-細葉榕,Poor,Poor,St. Stephen's Beach,3,1,170,35,WS&L,LCSD,Pre 1977,42,Failure,TS005,SA2642,0
1/17/2020,840172,808116,Ficus microcarpa-細葉榕,Poor,Fair,St. Stephen's Beach Water Sports Centre,15,18,1036,0,WS&L,LCSD,Post 1977,50,Failure,TS037,SA2624,2
1/17/2020,840215.2097,808219.9413,Ficus variegata-青果榕,Poor,Poor,St. Stephen's Beach,11,8,350,10,WS&L,LCSD,Post 1977,50,Failure,TS016,SA2691,2
1/17/2020,840218.3471,808232.6377,Sterculia lanceolata-假蘋婆,Poor,Fair,St. Stephen's Beach,6,6,170,10,WS&L,LCSD,Pre 1977,42,Failure,TS001,SA2642,2
1/17/2020,840227.9383,808232.9684,Macaranga tanarius var. tomentosa-血桐,Poor,Fair,St. Stephen's Beach,6,7,200,35,WS&L,LCSD,Pre 1977,42,Failure,TS006,SA2642,0
1/17/2020,840222.9112,808233.4976,Dead tree-死樹,Poor,Poor,St. Stephen's Beach,2,2,160,10,WS&L,LCSD,Pre 1977,42,Dead,TS003,SA2642,0
1/17/2020,840171.813,808107.5377,Dead tree-死樹,Poor,Poor,St. Stephen's Beach Water Sports Centre,6,5,210,45,WS&L,LCSD,Post 1977,50,Dead,TS012,SA2624,0
1/17/2020,840168.9687,808097.4835,Macaranga tanarius var. tomentosa-血桐,Poor,Poor,St. Stephen's Beach Water Sports Centre,6,4,160,15,WS&L,LCSD,Post 1977,50,Dead,TS017,SA2624,0
1/17/2020,840170.2255,808099.1371,Macaranga tanarius var. tomentosa-血桐,Poor,Poor,St. Stephen's Beach Water Sports Centre,7,3,120,10,WS&L,LCSD,Post 1977,50,Dead,TS016,SA2624,0
1/18/2019,833205.3093,812369.7455,Bauhinia x blakeana-洋紫荊,Poor,Fair,Tin Wan Pest Control Office,8,5,192,10,#N/A,#N/A,-,-,Failure,TS006,SA2009,1
1/20/2020,834256.4616,815111.7316,Dead tree-死樹,Poor,Poor,"Mother's Choice, 5 Bowen Road (Wch)",5,5,197,30,Heritage,GPA,Pre 1977,60,Dead,TS002,SA1856,0
1/20/2020,834192,815074,Dead tree-死樹,Poor,Poor,"Mother's Choice, 5 Bowen Road (Wch)",6,4,100,0,Heritage,GPA,Pre 1977,45,Dead,TS010,SA1824,0
1/21/2019,837631,815158,Artocarpus heterophyllus-菠蘿蜜,Poor,Poor,So Kon Po Recreation Ground,7,4,130,0,"CP,ML&Wch",LCSD,Pre 1977,30,Failure,TS034,SA1079,3
1/21/2019,837581,815101,Psidium guajava-番石榴,Fair,Fair,So Kon Po Recreation Ground,4,6,170,0,"CP,ML&Wch",LCSD,Pre 1977,30,Failure,TS036,SA1079,0
1/21/2019,837583,815104,Dead tree-死樹,Fair,Fair,So Kon Po Recreation Ground,9,6,220,15,"CP,ML&Wch",LCSD,Pre 1977,30,Dead,TS026,SA1079,0
1/21/2020,833313,815982,Bauhinia x blakeana-洋紫荊,Poor,Fair,Caine Road Garden,8,5,220,20,"CP,ML&Wch",LCSD,Pre 1977,35,Failure,TS019,SA1554,0
1/21/2020,834404.2396,815503.3467,Ficus variegata-青果榕,Fair,Fair,Lower Albert Road Sitting Out Area,12,8,280,0,"CP,ML&Wch",LCSD,Pre 1977,40,Failure,TS002,SA1855,0
1/21/2020,833311.0361,816048.1509,Michelia x alba-白蘭,Fair,Fair,Caine Lane Garden,18,12,530,0,"CP,ML&Wch",LCSD,Post 1977,35,Failure,TS002,SA1630,0
1/21/2020,833313.6819,816052.5826,Michelia x alba-白蘭,Fair,Fair,Caine Lane Garden,12,9,313,10,"CP,ML&Wch",LCSD,Post 1977,35,Failure,TS001,SA1630,1
1/21/2020,833309.647,816054.2363,Araucaria heterophylla-異葉南洋杉,Fair,Fair,Caine Lane Garden,9,4,240,5,"CP,ML&Wch",LCSD,Post 1977,35,Failure,TS004,SA1630,1
1/21/2020,833294.1027,816056.4853,Bauhinia x blakeana-洋紫荊,Poor,Fair,Caine Lane Garden,9,6,284,40,"CP,ML&Wch",LCSD,Post 1977,35,Failure,TS010,SA1630,3
1/21/2020,833306.4051,815987.9227,Bauhinia variegata-宮粉羊蹄甲,Poor,Fair,Caine Road Garden,7,6,275,40,"CP,ML&Wch",LCSD,Pre 1977,35,Failure,TS022,SA1554,3
1/21/2020,833306.2728,815983.4248,Dead tree-死樹,Poor,Poor,Caine Road Garden,7,2,220,60,"CP,ML&Wch",LCSD,Pre 1977,35,Dead,TS023,SA1554,0
1/21/2020,833304.553,815981.705,Dead tree-死樹,Poor,Poor,Caine Road Garden,8,8,200,40,"CP,ML&Wch",LCSD,Pre 1977,35,Dead,TS024,SA1554,0
1/22/2019,842471.8998,814696.896,Macaranga tanarius var. tomentosa-血桐,Poor,Poor,"Pamela Youde Nethersole Eastern Hospital Quarters Blocks E, F & G",4,6,220,0,E,GPA,Post 1977,45,Failure,TS001,SA1474,0
1/22/2020,838161.3144,816646.6131,Mallotus paniculatus-白楸,Poor,Fair,Fortress Hill Playground,12,8,300,25,E,LCSD,Post 1977,35,Failure,TS003,SA1072,2
1/22/2020,833246.2815,815743.5099,Broussonetia papyrifera-構樹,Poor,Poor,Buxey Lodge,8,2,153,10,"CP,ML&Wch",GPA,Pre 1977,40,Failure,TS021,SA1548,0
1/22/2020,839632.863,816607.1382,Cratoxylum cochinchinense-黃牛木,Poor,Poor,North Point Government Primary School,7,3,148,10,E,EB,Post 1977,40,Failure,TS037,SA1050,0
1/22/2020,838161.3144,816646.6131,Mallotus paniculatus-白楸,Poor,Fair,Fortress Hill Playground,12,8,300,25,E,LCSD,Post 1977,35,Failure,TS003,SA1072,2
1/22/2020,833245.2232,815745.5604,Broussonetia papyrifera-構樹,Poor,Poor,Buxey Lodge,10,3,215,35,"CP,ML&Wch",GPA,Pre 1977,40,Failure,TS020,SA1548,0
